Oval,0.5,Very Good,F,VS1,1143.0
Oval,0.53,Very Good,G,VS1,1118.83
Oval,0.5,Very Good,G,VS1,1106.0
Oval,0.53,Very Good,G,VVS1,1145.86
Oval,0.53,Very Good,G,VS1,1143.21
Oval,0.5,Very Good,G,VS1,1128.0
Oval,0.5,Very Good,F,VS1,1140.0
Oval,0.5,Very Good,G,VVS1,1130.0
Oval,0.52,Very Good,G,VS1,1102.92
Oval,0.5,Very Good,G,VS1,1145.0
Oval,0.5,Very Good,E,VVS2,1145.0
Oval,0.51,Very Good,G,VVS1,1134.75
Oval,0.5,Very Good,F,VVS2,1130.0
Oval,0.5,Good,E,VVS2,1138.0
Oval,0.5,Good,E,VVS2,1117.0
Oval,0.5,Very Good,F,VVS2,1116.0
Oval,0.51,Very Good,E,VVS2,1123.02
Oval,0.5,Very Good,F,VS1,1130.0
Oval,0.5,Very Good,E,VS1,1104.0
Oval,0.52,Very Good,G,VS1,1106.04
Oval,0.5,Very Good,G,VS1,1122.0
Oval,0.5,Very Good,G,VVS2,1131.0
Oval,0.5,Good,F,VS1,1131.0
Oval,0.5,Very Good,F,VS1,1101.0
Oval,0.51,Very Good,G,VS1,1102.11
Oval,0.5,Very Good,G,VS1,1108.0
Oval,0.5,Very Good,G,VS1,1145.0
Oval,0.51,Very Good,G,VVS2,1131.18
Oval,0.5,Very Good,G,VVS1,1113.0
Oval,0.5,Very Good,E,VVS2,1140.0
Oval,0.51,Very Good,G,VVS2,1117.92
Oval,0.54,Very Good,G,VVS1,1144.26
Oval,0.5,Very Good,F,VS1,1143.0
Oval,0.5,Very Good,G,VS1,1118.0
Oval,0.51,Very Good,G,VVS2,1123.02
Oval,0.51,Very Good,G,VVS2,1135.77
Oval,0.51,Very Good,E,VVS2,1117.92
Oval,0.54,Very Good,G,VVS2,1117.8
Oval,0.53,Very Good,G,VVS1,1145.86
Oval,0.5,Good,F,VVS2,1103.0
Oval,0.5,Very Good,E,VS1,1110.0
Oval,0.5,Good,E,VVS1,1106.0
Oval,0.5,Very Good,F,VS1,1112.0
Oval,0.5,Very Good,G,VS1,1141.0
Oval,0.5,Good,E,VS1,1103.0
Oval,0.54,Very Good,G,VVS1,1144.26
Oval,0.5,Good,E,VS1,1141.0
Oval,0.5,Very Good,F,VS1,1142.0
Oval,0.5,Good,G,VS1,1112.0
Oval,0.5,Very Good,F,VS1,1103.0
Oval,0.56,Good,G,VVS2,1209.04
Oval,0.5,Very Good,F,VVS2,1234.0
Oval,0.5,Very Good,G,VVS1,1234.0
Oval,0.52,Very Good,G,VVS2,1215.24
Oval,0.5,Very Good,G,VVS2,1202.0
Oval,0.52,Very Good,E,VVS2,1230.84
Oval,0.58,Very Good,G,VS1,1212.78
Oval,0.5,Very Good,G,VVS1,1228.0
Oval,0.5,Very Good,G,VS1,1205.0
Oval,0.51,Very Good,F,VS1,1236.24
Oval,0.5,Very Good,E,VVS1,1219.0
Oval,0.51,Very Good,G,VS1,1213.8
Oval,0.5,Very Good,G,VVS1,1205.0
